sessionid,userid,channel
f836b03f-c157-4dde-b70a-a428c9720879,163,Naver
a143b37a-84f3-4580-be73-20ec6b52fd54,163,Organic
b5afe31d-a895-4c2e-a3fd-0ed9cd41ab76,163,Instagram
a3bec0c5-a2e8-4c6b-8eca-af4d68206fe6,163,Google
13856dc3-c3a4-47ac-944b-9594d40e3238,163,Instagram
5ba012ea-f537-493e-bc7e-d9b3a6d6b06e,163,Organic
d84dd2b6-f3dc-401d-bb11-6bcaa41ff034,163,Instagram
443060f6-ec15-4372-bc0e-cffb67c2fc51,163,Youtube
5d96ce5b-9658-43d6-99d9-56d02a784427,163,Naver
d339db44-8df6-4556-b875-53785c3528b7,163,Organic
7809667a-fa6d-40ce-a36d-c04b2594bd6c,163,Facebook
82678ef0-0a7e-4307-ad34-2fa3a04aa9cf,163,Naver
ad4b96f7-96fe-4549-aab6-3f6b45333baf,163,Naver
1209fec6-df5a-4a5c-b55c-42ed2a572539,163,Facebook
d161f58c-f7bc-4210-a97d-2244e6d2eef2,163,Youtube
cebcb0f1-19db-4a08-aaeb-a55ec69244e2,163,Youtube
448af4c7-02b9-432a-83f0-ee91f268f811,163,Naver
3ac948ac-d9f0-497e-91ea-c6a7ac0f49a5,163,Youtube
71a6470c-8b99-40ca-840d-98027f8464cc,163,Organic
6f3e6e1c-61fc-4463-bab7-9b4f2397de7d,463,Organic
ef6116fb-c2da-4147-9496-ffdcfe5d2e5e,463,Google
fa90a553-d231-4bb4-bdab-b4871c04ebae,463,Facebook
558095ff-f8a5-461a-a85e-31119f0c393a,463,Organic
7775d388-d2df-498e-b63a-6e01db9cf939,463,Organic
4ba4c82b-f14e-4f36-acd1-aa6f029fd5fd,463,Google
781a8392-4b82-4e59-9b72-bb3fb5e6fb9c,463,Facebook
32cce302-aa3e-4df8-95b4-4df956cb31ee,463,Google
fa8c4241-e945-4438-8c46-1e33a51673d2,329,Facebook
3aad25f2-ca1b-43c0-8140-7bcacce2621f,329,Facebook
cbb2f129-1ffd-4efe-ac3a-9e795fcc6108,329,Naver
bca077ee-2d31-4759-a8c6-adc01875197c,329,Naver
50fb53fa-b32e-4753-9707-c1e9ab608c4b,329,Youtube
e7bff390-26fc-4926-a2db-1f8bf7bd3440,329,Organic
e69651c1-e52b-47b8-a779-d45f70951f2e,329,Naver
05dfed3b-2c91-4359-a0e5-14865fd2cdc3,329,Instagram
9956a8ba-dee7-461f-bf38-efc2d867371c,329,Naver
530c9e1b-4b5d-411b-bf8d-4ad35f61b464,329,Facebook
ca91f6e1-cd80-4e7b-b535-f4bf278e58f5,329,Naver
60ae8640-0ba9-4c52-8b79-12b906e0b695,329,Google
3625fc3b-e5e2-4867-96c5-d822fd10bf78,329,Organic
27d728be-443b-41db-8c11-e66f1da58153,329,Google
1035341b-8a71-436b-a280-480700d2c901,329,Instagram
d3bd696a-7f27-4620-bd64-76f0a314eb83,329,Naver
6ed51f34-8f6b-4935-8df1-762fb50504e8,329,Youtube
ada03433-abcb-44f6-8323-20193e81487c,329,Naver
15d41e58-fa4f-4f46-9f24-52730589a521,329,Facebook
0931f7b4-ff37-4998-a523-3a19da29fdc4,329,Google
3bff2f16-daf2-4067-9a32-7e2e692d1f38,844,Instagram
e203ff70-882d-4604-aef1-661e37a8e013,844,Youtube
b1bc0559-b3a2-4f96-aaed-b5e875185fc5,844,Naver
6a31ba69-f65c-4af0-b9ce-0e72cf5deddf,844,Youtube
c18b9f24-eb25-471d-b1fa-ab61029b1f88,844,Youtube
351557e5-b327-4fc3-8d31-c1ea15463538,844,Google
baf49625-9623-4f57-a57c-9e3e316d3106,844,Instagram
1c04c3a9-72b1-4437-b7b0-62c38aa04df0,844,Youtube
b7da21d1-ffec-4001-88b2-5b4aaaff474b,844,Google
fa976909-b0d1-4d4d-8e40-d66e251be78b,844,Facebook
b4f5dcc7-a860-4b9f-b792-4acfd5859650,844,Organic
ecf4a78e-03fd-4ba6-870c-285dec8048b9,844,Google
a2635193-19bb-4e7b-a598-c95744675790,844,Instagram
d9cb2c01-e722-47b5-aa86-d899c75f0fa8,458,Naver
5f47b594-45e6-4372-baa9-3253dc30e7de,458,Facebook
2edf635a-1834-4c99-8231-8119e4e4a481,458,Naver
92363d9f-3abc-40aa-8387-6cc171b1a9fa,458,Instagram
5086ba77-25d9-43cb-9fd0-9e6a6aeccaf5,458,Instagram
5fd7f4ce-3d6d-4bbe-8737-27fef422a481,458,Naver
5cb6d2b4-ecf5-429b-99d4-11abbb08221e,458,Google
29d23d14-ed36-45ff-857a-fdff740b436e,458,Facebook
8ebd3af7-48df-4d3a-81aa-2fffb8495c3b,458,Naver
a4667948-73c8-4356-9a30-3f0ed498edc6,458,Youtube
6ce94609-5a1d-478a-b2d8-9537bcf64d9f,458,Facebook
507264eb-78b4-4664-9ae3-09a51250edd6,458,Naver
a19f52c5-5b5b-483a-b148-e2ab420d0bb8,458,Facebook
7925964c-6a59-40c3-b43a-5e7d96bda794,458,Youtube
2161a083-c979-491f-aaa8-ffcd4a278e1c,458,Google
e90f169c-11a2-490c-8f32-e76da8428979,458,Youtube
d2a0e012-bf78-45ef-bf21-773afae5a2b4,458,Facebook
f211ba9e-280e-4350-b6ec-34ce213058c6,458,Instagram
5a11a53e-7b1c-441c-a951-6389b85fae92,458,Youtube
3f0fa561-2810-4673-bb3b-c99e5f32d1ec,458,Naver
9f669c34-c532-4972-94d4-7c48927c0f76,952,Youtube
09d145f2-cb94-4a5e-ad68-758178243851,952,Facebook
eeb10a8c-110c-4333-af64-c26a4e5909de,952,Youtube
93d897cf-95f0-4fb5-ac47-fdd2a9ba917c,952,Naver
086be72b-1f65-45cd-8617-3ccf4526d301,952,Youtube
5a03e1a4-bffd-4fb2-af1e-c232ba720642,952,Organic
fa397a70-b272-42c4-b634-d620e535b44a,952,Facebook
34b4e3a3-ad09-47f6-b866-5ac0b65c808a,952,Organic
4d26764c-bfad-4ccd-9e9a-ab010fdd765e,952,Naver
4c027c21-8087-4f62-af76-c8f33a66aec7,952,Instagram
3fd50df1-8669-4ea1-bdd0-d068dc8f07e0,952,Organic
a2d49bbf-ca4e-4003-93c1-56f0b62075cf,952,Organic
77f43dc0-b58a-4cec-99c7-02550323ae25,952,Instagram
e2736720-7225-41e5-a276-a382c85a5a01,952,Youtube
8584a700-da1a-4671-b67f-5714a5d5c302,952,Organic
87985c02-da04-4b42-8b55-29b9ee425b5d,952,Youtube
160555fb-f638-4df4-996c-1717e7a2d49a,952,Instagram
11f3c39e-91c3-4ee6-9f7b-fdd59544aea7,952,Organic
72adbe39-cde3-4e2d-b844-b19d886f6355,952,Google
4615826a-1b1b-41ae-af6a-f7ccab7a43a5,748,Naver
46f030c3-ed09-4f4d-aa4a-3d31c65a9d78,748,Instagram
b684a4ac-8aab-4479-be81-6bb1ab7d1923,748,Google
f65fc654-87d4-4f4f-8c60-1e8540684305,748,Youtube
7f43a950-b072-488b-b6f3-bf1292306e49,748,Youtube
45916d00-b58e-4980-aaa3-c971dc34cc45,748,Youtube
ef52e774-63f0-4b8d-8cef-a1976010e11e,748,Organic
960dcd91-b921-46a9-94ad-d59c42ab953d,748,Google
fb60ed99-0508-4f9a-b970-c389d599647b,748,Naver
1910d185-79b6-4c26-a9bb-4c30e044208d,748,Organic
3974e2bc-82bb-41cd-832d-7965b19177f7,748,Naver
a45d9fa1-e422-4bb6-a05f-c69da398e396,748,Organic
496ed21e-efac-45bf-b5d4-2fde075b1e94,748,Organic
d2ada3ee-a510-4c5b-b633-a74dce6b4fa3,748,Facebook
a0e6d1b1-98b8-4f0f-91bd-cb4a5a59c71e,748,Youtube
768cdbc0-c7b4-4b76-9df1-a0d9ab3fbcb1,748,Google
a70c0355-07ab-47d2-ae1d-040b326144ad,748,Facebook
27b0bb0e-9cca-4a30-8276-c44cf6098b25,748,Instagram
893916cb-2dde-4455-8690-6216f146a4d8,748,Facebook
13f74d3d-43d4-403d-a40e-9d0a4d31bcff,748,Facebook
d167c9db-c5c6-48e6-9480-76e20c10e24b,388,Instagram
12a32d3c-86c1-4d20-8356-8a37c46eec72,388,Google
bd24592c-dcf5-408c-aa9c-f7f1467185a5,388,Organic
b28ba283-95c2-4d9a-b872-8a5ffd02a4ee,388,Naver
b6dc2649-c831-45c1-96e4-3e02dfb03fe6,388,Instagram
0c050198-3a0e-42c6-942d-0363aad546ef,388,Instagram
83976545-7246-4fa2-a4d5-f32a377666fa,388,Facebook
019d9537-20ed-4516-b114-3a9136278a0f,388,Instagram
dd9f8fe8-40fa-4bbf-b00e-2350daaf3d95,388,Naver
13ed5994-b6cb-46ee-bafc-91dc86a8561a,346,Naver
f5ec2ebb-df6a-4264-9368-799f93c4f724,346,Organic
0868774d-b89f-4be0-8568-e14cb106573b,346,Google
c51c7f77-3c0e-4929-afb2-ab1883a0c926,346,Youtube
9ec4fa44-45c7-4cc0-9cd7-50e3994a51a2,346,Organic
7de66729-ed54-4b14-9bc7-6c92ca70115c,346,Google
7902bd4e-ab9f-472f-99e5-72b5bc08846b,346,Google
a170ae8f-ad2f-407f-a376-d9b1abfa8d43,346,Google
59fdc5a2-1cf9-47a3-a778-8328ce972803,346,Organic
8eceff9e-1d0b-40ee-aa03-7bfda7a00f34,346,Youtube
c9cdc36b-52ba-47df-a876-0488ae8f1adb,346,Instagram
cc51d9f7-808c-499f-86f6-40297d419da4,646,Instagram
a3917c9f-9f9c-46a8-8a37-bfe70a12c15f,646,Organic
7e7ac8cb-9401-4849-a596-ba46a5fa518e,646,Naver
d1da2e3d-0d4d-4d22-909d-b6d27b3dc32a,646,Facebook
e09c3023-515c-4295-b5f5-12786d95cf01,646,Naver
9bf07212-f87b-4784-8c25-99f96fc53c13,646,Facebook
677cc5a2-4603-4128-970b-a9c1b689f286,646,Organic
9018d7ed-52b2-4ada-b1ec-6c8663378054,646,Facebook
fc7d6437-51fa-49ac-aa94-c17c27796d65,646,Youtube
bcedc3c7-7689-4470-b8ca-496213eeefa5,646,Instagram
5bc321f1-f608-449c-8f05-5b0eab25d221,646,Organic
951b490c-9276-4cdc-b4d5-322d2ee07a2e,646,Google
31e716f6-48a5-49ab-b9ab-f79321efea17,646,Organic
33a57722-fc80-4704-ae57-803c1e9ff7da,646,Naver
be41cfe0-80f9-4385-8172-6f0888e6a069,646,Instagram
fac8af8b-09a0-4a13-bb8c-5b94460eee98,40,Naver
14d56c9f-d198-468b-9a29-8002b2b7dccd,40,Youtube
c1e6202b-3957-4d7b-8c75-c72b04c51c34,40,Google
3aff604e-bb74-4a4e-8683-c0f233c3d1ff,40,Organic
a7437d8f-a2cb-46b5-bb07-6237a8eea9f6,756,Facebook
c9fc9b98-d369-479a-bb5c-0b8f9ae92605,756,Organic
de46b3d7-1684-4c9a-b052-a4e042601087,756,Instagram
54c84a65-7beb-4534-96ba-84ee5d1a9dff,756,Instagram
1562e204-c13e-43d0-b576-e0f3936c55ad,756,Organic
98d28f36-7955-400e-a0f4-f472d83e99ed,756,Youtube
70ca5ba7-7cc6-4f76-aad7-0e49b7301e3b,756,Naver
88c5b116-0d67-4bc8-8ee5-efb500170dcb,756,Google
2821734c-ae1c-4f88-8c4e-42cf9bb534b5,714,Instagram
cd56117b-eb89-4993-9341-5478946585f2,714,Google
6bdbfd76-9fa3-4c4a-8f6a-ef5871373174,714,Instagram
71b98646-08c4-47f0-9917-3da4b17d6c33,714,Youtube
5037caa5-ca0c-49cc-96ad-cf2813dd91cf,714,Instagram
b1b9c5a6-5c58-4bf7-b6b1-1f33f181fd5d,714,Naver
7f3b6e10-2f89-4ad6-84a2-bf73985b6885,714,Facebook
db6c78cc-e670-41ea-8fa1-a15071e37f8e,714,Naver
41c91215-78d9-4a2f-8886-92f118073daf,714,Naver
12ae17fc-f3f2-450a-a80f-e13bb7531934,789,Youtube
3b789e08-ca6e-42ee-928a-4c114086b362,789,Naver
2e3bd9b9-4a2c-40a0-8956-902fbe33af29,789,Organic
99410cfb-aa57-495d-a2ec-6bc5d2dadd14,789,Naver
400a7b49-2c2b-459c-a34a-cda5eaac0f49,789,Naver
77dbb9a1-e1e4-487d-bf67-e0c07def11a6,789,Instagram
4dc80ee6-50f9-418e-9c04-fa0a537352f2,482,Google
ad93884a-60e9-4c6a-846f-279be0d2f445,482,Youtube
0c7fce2e-915f-438f-8bea-e38942b57360,482,Organic
451e219f-f98f-4bee-bf1a-ee7ec6b6ee12,482,Google
af769c85-1fed-4651-9740-5533a5801321,482,Youtube
8fa31eec-fa50-429a-8735-b0f067655dd5,282,Youtube
87c2d078-bd69-409b-bb8e-b83fb25c3517,282,Facebook
44beccbf-2be8-4948-8ec7-f3bdfa70aa03,282,Facebook
e4ce77de-6f1a-4a53-96ca-9bf5456d5404,282,Naver
a32f872c-691f-4ad5-affe-34279f6c7e42,282,Organic
cd404e09-5696-4852-9e0f-31350969aff0,282,Naver
e53b110a-e45c-4deb-8a0a-de0bc5e4dfb7,282,Instagram
745c24a1-098a-459d-ab68-f305feb552c6,282,Youtube
b4b6032b-a17e-4ecf-9ddc-1ffecc3e843d,282,Naver
4cf4ab44-3446-4fda-86ac-d8cca6dd8cee,282,Google
6a59244a-eb6b-4c2b-b1c8-0982092537b5,282,Facebook
773f2632-b39c-4211-b5fc-e25faed7e6d6,282,Facebook
c27e61e7-5957-4cc3-8d5d-2ef1987e727c,282,Google
12ac23ef-bbe2-4bdd-89f2-ad908e1cb18d,282,Youtube
c63b89da-4d8b-43ed-bce3-737cb24a0907,282,Organic
c426772a-b4e7-4750-a459-552a31cce07d,282,Instagram
3fab9a3a-0f8c-4ed9-95c9-fede58208b7e,282,Organic
cb8f137c-1709-4be7-bb22-3214884b1b31,282,Youtube
fe15defb-61eb-4149-b785-510233c74c1b,282,Naver
08ebf083-1402-475c-a450-f61f32c73590,282,Youtube
adb3f391-20ed-496b-a7d1-994bcc614916,815,Youtube
7cd76044-9e25-41ee-93fb-669fdf911358,815,Facebook
00249e77-4107-410a-9024-cf1f24606ee1,815,Google
2f32b03f-39a2-409e-b46a-9162cc464cb7,815,Organic
67fa7f0c-0f1f-4856-9d6e-ce4e66b027bc,815,Google
d45a1841-b208-4900-a571-938d6d600d4e,815,Facebook
d0949f00-0d9d-4dbe-b524-9bc86a1474e9,815,Google
2e2b9fd2-8027-4c1d-aa56-8ccd28c264df,815,Organic
4f5b0559-151d-4224-aa3d-f34d435478cc,815,Instagram
575e92dd-e619-447f-b786-2c8061fd4ec9,815,Organic
db0177a7-bc49-4632-a6e6-79a05e932b99,815,Organic
85b90b64-2909-4109-96e8-c6f296ea53b7,815,Naver
9dadd7c1-f5f1-45ca-9148-5e4312eb61b1,815,Google
08767897-3172-4b44-a4c1-0c3c070f52f3,815,Google
5b97aa93-833a-483a-9ff9-3fbac2ee74a1,815,Naver
03fdca1d-f4a3-4fa6-a5f3-1ba2a4bd9124,815,Organic
41c8061e-69d4-4046-8a83-bb3e1aa8b290,815,Youtube
df59acd3-d543-4a27-a717-46c5a3be95fc,862,Google
f7d5b1dd-e4c1-4369-83a6-dce9a90edc00,862,Instagram
7fd6f080-d044-4000-8776-248cd7f737c3,862,Instagram
d630fab3-d62e-45f8-9e40-9f460aa466a9,862,Instagram
254f1df5-0025-435b-bf4a-1f6a91022223,862,Instagram
f77696d8-8be6-4126-bdc1-b6de171885ee,862,Instagram
757874e9-8534-4f39-9651-c37b38fbf62a,862,Youtube
fb1be705-a426-49e7-be1b-c8a7460c7a38,862,Google
c7d421a1-4b4b-4486-9b88-87935ad6178e,862,Instagram
dc2dc7eb-31c5-439f-8739-f81180b96de6,862,Youtube
edc3c102-5b68-4710-9ca4-f89d4938d47d,862,Google
03e9d197-02eb-44e6-a7d5-6ea4d235325a,862,Youtube
8974b6d5-91c7-42a7-b746-f06ca95353dc,862,Instagram
80684e6e-d66a-4b51-b6bb-cdf91826f9fa,862,Instagram
8fac5dbe-c693-42b1-a2cc-9c3052ec99f3,862,Facebook
fd7c40cc-35b9-4914-b3d9-ec5bb2b0d127,862,Organic
31f06f06-4e33-4a25-8e9b-141675568f50,999,Facebook
2da31976-6e19-48b0-8cde-dc99e97d9a4e,999,Naver
b47844f3-498e-4757-b31d-935c88187cdf,999,Google
216d0e82-82a1-41d7-bea7-9fcce53e4ccf,999,Facebook
aad8be3c-b8c0-4700-8812-994cc4835b3e,999,Organic
97fb4265-8012-47a0-93d3-67d1a65c8c4f,999,Naver
f3762d9d-8574-43ed-8fe7-c46f3c9ce41b,999,Facebook
45d2e9a5-a97d-43b3-9cd0-34e2e0f79144,999,Organic
ae3baa36-4995-4f3e-a86a-aad877186935,999,Organic
a9f3f04f-f7bd-4632-8fb1-ad8c55517422,999,Facebook
18276093-f306-40e3-8552-f700e84b9690,999,Google
75ed80a4-df04-4ff0-9f57-99c7206f6d65,999,Facebook
e191f5be-2764-479a-bd37-24d16fbee552,999,Youtube
6083a753-6cea-4079-9420-c2d632a1c216,999,Organic
5b89d653-5988-4585-b4d8-fb0c84b99cc6,999,Instagram
ee68ca0a-d72b-4a6e-b3d8-41116473575e,999,Facebook
a50b633a-c821-4439-a771-09a4e44151bd,999,Google
7dbbc455-cb67-4610-a7c5-2cfd80d320b3,999,Organic
3699464c-f97b-4ef2-a0d5-a3115dbbf3c6,667,Organic
ddc150a1-5545-47b6-bb8a-8ed9812beabc,667,Facebook
03f4a8e8-8f24-4bb7-99c7-17c3d1b78936,667,Google
74a10c56-8656-46a7-8395-60b57c8e2bc5,667,Organic
379995ce-7773-4cff-8cfd-20e2f9457c9f,667,Google
33e71a5f-f9a1-478b-8431-ddb39816372a,667,Facebook
a216a4d1-ea6c-4711-b030-eb2213e7d49c,667,Youtube
d09f0909-f5a2-4538-bb97-b0fee49f9ca5,724,Naver
97712e30-8a4b-4853-b1d1-73b22165877d,724,Google
fe02c1d9-3557-42aa-9491-386c967a8e34,724,Organic
0b71c3e9-3dee-4179-a53f-142594759063,724,Organic
5e01bcd7-11a2-4cfd-b799-e3f35665f9fc,724,Google
f0d9c313-7736-4745-b342-7c79bb343581,724,Google
d0b80a68-d3cd-4a28-b5dc-c2e9eb84a29e,724,Organic
aa2efae7-4cd3-4ef4-b329-8f4020359ee3,724,Organic
665d6876-1da5-4af9-8ab3-3c4add01e7f5,724,Instagram
e0edbd7c-16af-426a-8424-fb913decf811,724,Organic
8b9c6c70-5b7b-4578-83de-fc1805c1e27a,724,Facebook
387f9d60-bf89-469d-9f6a-9fb7b19b537f,724,Naver
ad9709b7-9598-4725-9e4a-ac3fb0644c57,724,Organic
a6790b09-7768-4d8c-a3f2-f8419e479fdc,724,Naver
d0b1cf74-0621-4a49-83e6-0a8a0f053d71,724,Facebook
65e3016c-083b-4ef7-8f67-e825caaa5e92,724,Facebook
444e7b00-5b68-4a4f-91a4-9b7a034fbfb6,614,Youtube
0658d653-4fe9-4b3e-9ccf-4ecb121dbdf4,614,Instagram
ccdf8758-213f-46a3-ad73-ee5854264f50,614,Facebook
eab40837-7f36-4125-b68c-a66d4568ce7e,614,Youtube
cb0c6c90-1f55-4608-915e-b81a63378f4a,614,Instagram
46f28f84-5b71-49fd-a6ce-f77933d1a0ca,614,Organic
6ba7d98d-37d8-4924-a03d-1dc988799756,614,Organic
37fe7fe9-bdda-4638-ae13-deede7136bbd,614,Organic
662b2a62-3398-4abc-85ff-138e20b94eb6,614,Organic
e8414d19-9414-4b5f-baa7-be75fbaf02c0,614,Google
83e2e9d2-cf37-4f8e-a0de-b588903015ba,179,Naver
fd48b405-6277-4789-8619-ff3a0549766f,179,Organic
ac597036-4e94-47c1-ab42-086888f6a5b4,179,Youtube
3bb9200d-27bf-4ffe-8119-c7023017b4bc,179,Google
1a61ce54-e249-49a2-8f64-01b235bf9829,179,Youtube
4afee1c9-936d-49e1-b191-ec1100e095c7,179,Naver
86484a56-72b0-476f-96b8-e4d1fc98afe3,179,Naver
9dd61106-7725-4c8f-a514-815d09bd3632,179,Google
ebb211c3-1020-4766-b97a-179fa18ece8c,179,Facebook
57585207-8147-4c45-a616-493ccd8adadd,179,Instagram
4c49e95d-595a-4949-a1f4-40aaa3ef5cba,179,Instagram
a99d7db7-9eba-4a90-b59d-f34f508bb345,179,Youtube
e5a6e0cf-86c4-4371-8b6e-665339301e61,179,Instagram
3f1fbdce-8271-4dff-a4b1-8adeae97e17d,179,Google
5230445d-724b-4128-8264-914bc2dbe117,179,Google
c9f07dae-00e3-41b3-888f-31d0449c2e17,179,Facebook
58e36e17-230f-438a-b5da-6892348860da,704,Facebook
ada87e8f-d44e-4bfa-be86-b97b0a0c9ab7,704,Youtube
56fc7c31-0c76-441c-9272-be6480639176,704,Instagram
86e3536b-b42c-481c-b82f-eb3aebfd4c91,704,Instagram
dbcd1569-c408-4ca0-b1d7-06bd2028b7ed,704,Facebook
41a794e4-773f-48b8-9086-b4fad4a66cf2,704,Google
0f861e8e-b8f3-4fc4-a7b2-8ade620c95b6,592,Instagram
d4987b6b-2e8b-4f81-8284-1f4b37895c29,592,Google
9f1f4f96-5c89-4e51-9ce5-992dc2721e0e,592,Organic
1f39dbc4-0658-44ea-850e-e30e2422cf88,592,Instagram
2eedb489-ac89-4daa-b640-9b79e62ae202,592,Organic
d994ab06-de1a-43d4-be6a-c666c972aad3,592,Naver
56b61d84-6a16-48d4-b763-83a448f12dfe,592,Organic
1594e197-e9d5-4f16-873e-a78ad192d0be,592,Instagram
bc9eac3f-7f76-441d-82b3-fc75154dd8c8,592,Facebook
b4e3c37d-a27d-4dbb-a11f-c47427f632c9,321,Facebook
81eee4fd-1b6d-47f4-b5ce-0e0c91df8904,321,Naver
18d5beb7-db0c-4fe4-b2dc-1f83be147be2,321,Facebook
33f33eec-cd4d-4752-860e-7492d5895796,321,Google
e1137030-5d36-4367-ba42-d80fb419be86,321,Youtube
39928c4c-eb48-4197-87dd-44d243e296a7,321,Facebook
6ce6b21e-1353-4f21-9aa3-a97a7fd2d4f2,321,Google
0c38a786-c5d2-496a-9e95-dca2f581bf07,321,Youtube
043fa517-032f-4eac-89de-f0e47a04a6bb,321,Facebook
c4a0774c-2a39-4518-b0b1-dd241afe6b10,321,Naver
c005eab3-989c-417f-88f4-8fab92819fd9,978,Google
468d67a0-802b-4aec-94ee-0b3a3a31f714,978,Instagram
61a362cd-3b00-4840-933f-737dc6b15118,978,Facebook
c174be8f-9f6b-423a-bc24-c16087be021a,978,Instagram
08137652-77f6-4ffc-bcde-171fdecfaff7,978,Facebook
8147ebfc-e48f-4c7d-a62e-96eb91bd7baf,978,Organic
4d621f2a-d64f-4280-9c62-63705259fad6,978,Instagram
1f9db3b9-5148-49b5-836e-99fac29a195c,978,Organic
e5746a8b-1302-4503-b312-aea7f5ca0f9b,978,Organic
3572c1d7-133d-41ae-ae7b-d4f4e8eb5b55,978,Youtube
dfe33e17-871f-4e81-a20a-0fb6d1fe57a7,978,Facebook
14578cc6-aae8-4186-aa27-639ba5192228,978,Google
f01bb524-0dcc-4534-a82f-06ea4fdb8759,978,Instagram
3caad40c-089e-46bb-afd9-bdcf8acb55dc,978,Naver
a0a87e5c-5ebf-4a03-9a1a-ec6bcc793f26,978,Naver
bd2c9568-84a7-4c45-a7f9-778cd2864e81,978,Naver
28c30a2c-1453-4902-9315-90269de8d56b,978,Facebook
cbc7eb45-be03-448b-9357-cac0bb70abcc,929,Youtube
acc8fb0e-b1f5-4d74-9233-712c894fb900,929,Instagram
08086b5f-bc35-4d83-bd64-6b653e28f989,929,Organic
bec3dc5c-4813-4c8d-a4ce-e2e91de67b2f,929,Youtube
92d49fa2-533d-4d65-bc23-2546f052545c,929,Google
5f0b28b7-b673-4337-b6a5-7f46e9ad1796,929,Organic
6ce44e63-6f85-459f-87e1-3e3f7a906045,929,Google
d3f31d35-1979-412e-9596-62392a2721d0,929,Youtube
3a72df3f-0a67-47a7-87c0-668e8f21181b,929,Organic
098e3c44-2c52-40bc-9137-fbce31819175,929,Organic
f15417b4-7891-4b83-9bef-4277fe95634a,929,Organic
f0f9d06a-2350-4580-a55b-739d0d77b66a,929,Organic
e4a37340-d132-41c1-ade9-226cfa9ea42d,929,Instagram
8bb3b0d5-7eb8-4d5c-b7dc-26892e506c9a,929,Google
5e431274-82a6-4fd6-b807-0735ce7072ba,929,Naver
c254be33-cdee-4a63-b679-0b85a4a98cc5,929,Organic
ebf07edf-a2e1-4517-8422-4df1721f924f,929,Google
df5cd3af-0cc5-4291-b44d-802c2e3cc593,929,Google
daeb0774-f5fc-47fe-9316-50bd1c49f739,873,Organic
3c7921e1-4b3f-4a90-9ebc-b3619f2a006e,873,Google
f104f584-8825-4473-aada-12558340a34b,873,Instagram
8a197e7b-3e35-4757-b131-89c411664edb,873,Facebook
d504def7-3f9e-4c47-aeda-cf5fdcc4ca38,873,Instagram
45a05df1-a05f-4b78-ac32-954f3988c2c1,873,Youtube
b9ee294d-93ad-4c78-a573-7074537c78d7,873,Google
e88e564a-00d6-4d29-a9be-fce109009d71,873,Google
967e4597-5cac-4c5f-8a29-fd6bd15237e4,873,Naver
cab69c74-9461-4b66-9f30-f43720d564b3,873,Instagram
23cdbc7c-b826-4b88-a320-d3e8f9020b09,873,Naver
6b4a578b-2342-43cf-a2bf-8b28b7dc18a2,873,Facebook
679273dd-965b-4323-9aba-ffc1abfa343b,873,Facebook
a9034da7-4a85-4847-b25b-0c20bf96869c,873,Youtube
cb059051-adf1-43af-a396-6ffdad21ae9c,873,Instagram
27d9c866-0409-47d7-9056-76ba7c9dd83e,873,Google
4e27493e-ced0-4a6e-bf29-7750cd7725ff,873,Youtube
232dacdb-2a31-4b00-8c90-998fa6ea7d68,893,Google
ed315caa-a706-4750-bb0a-58ec33f3b9fc,893,Naver
3c9c5bb8-ad94-4c33-9c78-86aad51bc79b,893,Google
fba3e376-16d3-45f5-9661-716026f9bfce,893,Organic
2c21d769-5f08-4632-99ea-f80561fb642c,893,Youtube
e9897b00-47d8-40f9-a451-943549d08ccc,893,Instagram
bfc27294-511a-4388-a069-5024063bc9be,893,Naver
971452b6-6e21-4da2-b634-f2a5c00fc3e9,893,Facebook
ecd1a887-70ea-46fe-a87c-9bb8744ee24b,733,Youtube
e044453b-d7ea-4978-a978-fa8a2764713d,733,Google
59d6b005-7fda-421f-9ec3-ff229678bdd2,733,Organic
9219ae6c-f56b-45ad-9ba4-8be8a14cdc0e,733,Youtube
0872c6a1-39a8-41ed-aca0-dc6440c3bdb6,733,Facebook
ff1da732-9c27-4401-8588-0607a6d14c84,733,Naver
2fffc2fb-aec3-43c2-aa5f-ee9207ae096c,733,Youtube
4383706b-48fa-450f-b33d-01e0c68270af,733,Youtube
feee8f09-6c24-43cd-aa83-6627969d34ad,733,Facebook
03bc0065-6a8f-497e-9eed-3c32b41548d2,733,Naver
2cc581b6-37a5-46ef-a567-44ef379deda4,733,Naver
88685f50-fb83-4d30-b45f-79e5d4eb1aea,733,Youtube
d1d33e36-d313-40ce-818d-0b38972a8007,733,Organic
4956ecd3-b548-4843-8019-4f84f0cbb7f4,733,Google
9765468b-22a5-476d-a760-70b7b3c12ac2,733,Organic
2d8af4b5-291f-4a94-9fe1-796f19a30ffa,207,Facebook
01aae809-d01b-4065-b2c2-b2c486216545,207,Google
bbcfd4a3-e2d7-4d16-a3d4-fb253efadd28,207,Naver
4c9f4b6a-2f29-49a6-9b70-a418ccf2531b,207,Instagram
24583bc5-cc13-4493-8b88-94cdbdb13e1b,207,Instagram
f0ea179a-d598-4668-9cf1-b5652e38e40c,207,Google
68a1dcff-197a-49a7-8e82-bf176c5aa76f,207,Organic
ebe083bd-97a5-4a5b-813f-9d9699c3bfe3,207,Youtube
87f67d13-fead-4db8-a3b3-84c15657a016,207,Organic
4c8b5015-1b8d-43d7-ac61-a1a551015533,207,Youtube
0f32c999-84c5-457f-93d3-2c5f8be96b55,207,Organic
