sessionid,userid,channel
c8149ed3-fd99-4921-af7e-318d3845e299,372,Naver
19ae47f2-c59c-4c4f-aafc-76d797afd045,372,Facebook
a82e6c12-2753-4465-ab94-55743590b0b8,372,Google
9981f04a-d27c-41c8-a5b2-5e75608b684a,372,Google
65eab7c0-e6ba-45b9-b10e-8883133388b7,372,Naver
34161262-2a87-49ef-a3a0-7bb122114dca,372,Google
dd163bb9-0eb9-45f6-a1a6-1b1cbba70a3e,616,Instagram
77631111-4149-4bcf-9fd0-15e920fd2e2f,616,Instagram
9d3cd472-9959-4d80-8ea5-96d94c26755e,616,Organic
b3efdeec-0012-44b3-bce6-225971326679,616,Google
ecf28755-9bc9-4565-8cee-2fef7c4f79ef,616,Naver
0c3efbb4-2e5f-44b5-b084-69843363dd30,616,Facebook
a63dca05-dae5-40b9-b74c-87f9094b64e6,616,Facebook
38eb1ca8-c0dd-40e4-b0d4-dfa69578c2eb,616,Naver
f743a344-2c2d-474b-a6fa-5fb4c36fc1c3,616,Instagram
5af97016-6c6b-40c8-8426-48dcbfb3e3be,175,Google
ad5853fa-4b21-40b0-a78b-1fb6e13a9dfe,175,Youtube
f40cf9fc-80ac-4ea2-832a-bd96f716f696,175,Instagram
5e0e9559-7295-4192-99a0-ae0df6fc0362,175,Instagram
3c817b9f-6ec8-49ed-b2bb-cec4c219a801,175,Naver
fb8132cc-5cd7-4d00-a4e5-c2b21a5956cf,12f008898-e2e086e585bf-9f80-4759-a13e-2cf02f2a9151,175,Google
91f5ca93-9fbd-47d0-a471-623dd78db69d,175,Google
773d7273-9b61-4717-8d69-19f1ced79ab2,175,Instagram
f05f6fd7-97bf-42a4-9ce4-4f417b3dfa12,175,Naver
b30674e4-952c-45db-bdda-5322acb31337,175,Instagram
c2c620fe-8085-4366-a2aa-56be32d57c9f,175,Google
b5057e2d-a824-4474-b788-595d284dfe92,175,Organic
717e6bcb-9781-44d1-bb78-371317e1bd22,175,Organic
65718a23-9474-4821-855f-3fb9ff26addc,175,Facebook
7c47f87a-e124-48c9-a9c9-49a1893f5513,175,Instagram
6d2571d3-6d78-4231-8f81-b989bf6c7734,175,Youtube
53493b4b-a972-4af4-b0d3-78c87e4856dc,294,Instagram
73c11290-1760-4d33-9c9f-749d1c466df6,294,Youtube
02820e76-56da-4f88-af24-fa73e9768944,294,Naver
e8e8ccd9-6f8b-4365-ac91-ff0de2fd8613,294,Organic
f2b31841-da1b-4ae2-8993-3c50ddbdf6b3,294,Youtube
e0fd547a-0ab5-433c-adb7-3c20f6afa1a5,294,Instagram
bab8646e-c7c5-446b-bc25-97cc047ba021,294,Google
c38398bd-9913-4bcf-beb8-280c5787f418,294,Google
b12797fa-708a-4164-a97a-cdd2b1b9fabc,294,Organic
cbec8ad3-da7e-4fab-8664-06efecc90ee1,294,Instagram
670cbbb6-3a66-4984-815a-bc7fe1732a23,294,Google
70cb5d9e-bc13-41b0-b92b-84bf5e813d00,294,Facebook
8951effb-8c9c-4fb5-9ea4-65a8a64d2dd2,294,Naver
fb9ffca0-eb72-4de5-adba-154154ae9228,294,Facebook
a62720fb-9043-4816-9a9f-e6259ba82a80,294,Google
5d9cb754-4f72-43a8-b080-893b6a63513e,294,Organic
7e819317-20a6-4d82-a515-0a2624efaa56,294,Youtube
f4f4ff4b-0408-40d7-b522-e5da46771e5d,294,Naver
dce64ec8-d9d5-4330-b1b3-3e55558cb5d4,294,Google
1cfe476b-08cd-4df9-b72d-1bd8b51dd66e,197,Instagram
27c95284-9791-44a1-8087-2ca2424bc84a,197,Instagram
eed9b01b-6df6-4234-b469-5edccd66a4ab,197,Facebook
b7da0e63-5b31-4460-836c-b7d15cbbef48,197,Instagram
a516685d-39a4-4ce5-9929-400fbbee47dd,197,Youtube
c4675aa9-8793-406c-afed-1ccc07e6836b,197,Organic
1fc99512-9c74-4334-9782-bb2870f87ea7,197,Youtube
91bdcef7-15d8-45fe-95fb-7da9522c15e8,197,Instagram
6b6142ea-7eb0-44ab-a473-e4d8aa365b92,197,Organic
a8bd93f8-d9ff-4310-a7a6-fcdfe7c9cb4b,197,Organic
ee8cbd7b-4643-43ad-90bb-74f739b01ef1,197,Youtube
3a8456af-ed03-4527-a32b-91b49156c273,197,Naver
407923a8-0917-4367-92ab-23a10207ce78,197,Google
eb238ed1-2242-4c99-871a-e0303bddd7d9,197,Instagram
9b294f20-a5f8-435a-9683-5057e513a1ee,197,Organic
06bf82b6-5788-46f8-834b-07fed214075c,197,Youtube
4df61432-067b-43f6-9cee-7069aef958e6,197,Facebook
1d83053f-75bd-4f1b-90f2-afd17f31d889,197,Google
84fe0e9f-050c-4db5-9949-1bd5627440d3,197,Organic
a2525e50-0e57-4507-ac76-dd60138ae71a,197,Instagram
311b730d-26c6-4462-9396-5548f2282fe7,590,Instagram
aeb63f36-75c5-4304-8dbf-9e02f1769e98,590,Naver
79c77f9d-1667-477f-b583-ad86d41efc9e,590,Google
e7ab6e0b-0e3d-4734-a323-4bbd25b17f48,590,Instagram
9a8a049d-be8f-47f4-9331-8f35f3c380ab,590,Youtube
2a1bd3b1-9262-4435-8ce2-f1f312e5a502,590,Naver
08edc122-66af-4f45-a4ef-670a38d5960e,626,Facebook
6c83c4ba-a48b-4f37-ab54-b638b00c33ab,626,Instagram
87e787d8-d833-40ce-9552-690dcc1ea153,626,Organic
48cdb57e-0555-482b-9523-ba24ff37818d,626,Naver
b44e6949-6edf-4ed9-b8f2-08089337a072,626,Facebook
72902410-c571-4397-b734-00d098125767,626,Google
b9cb1f3e-d052-40cd-92bb-3aa043c8b2cc,626,Organic
5a8a5944-5dbb-438a-851b-cf2f9b2a7464,691,Facebook
5129535f-4a79-4652-b6b2-ad63200f7583,691,Organic
3eabd15e-6a64-4738-8fee-0172902b8b6b,691,Naver
8d4e170e-cda0-47da-b775-2ab02dde14a5,691,Google
abd7efaf-f9ee-49a3-9d3b-0866b76ac230,691,Facebook
424faebb-75fc-41bb-813e-e23d3f6e4bb6,691,Youtube
a22fb474-6efa-44fc-94e3-36bc11267fd1,691,Google
9f0c266e-fd39-4295-8a03-d9d3778bc8ba,691,Facebook
59eeb804-9e7d-45c8-9763-c10d8f116f91,691,Instagram
e46b3f36-aa6c-418d-aad0-905aa616ace2,691,Naver
31c3deca-8785-490b-9588-4542bd5b3e8f,691,Youtube
1bf71f41-1a4f-4c37-bf7e-f1702229d455,691,Instagram
df0e2d2d-c90c-4120-bd7c-0198a06f778f,691,Youtube
a10f9cc9-9673-4ca5-9e90-2367f6574996,691,Instagram
9c0e35ac-a40f-4ee9-baed-3cb141caae16,691,Organic
008ed1fa-0c28-45f5-8936-e9fd6f809e9b,691,Google
ed9a5253-4568-4955-b16d-7c287fc061fd,691,Instagram
a021118e-f3a9-4636-a840-eb72f6487746,691,Organic
065494e7-7938-436c-8aaa-c8dc9aadfc68,279,Facebook
d0aade27-d1cd-4adc-9b67-fe91142685c0,279,Google
efd8e28c-b067-409e-b756-4c4ac9d7edc8,279,Organic
75404802-0236-45ad-8d69-ce0f1d8883ae,399,Instagram
4fb126dc-a474-4b8f-a3e1-5d905147b3cd,399,Instagram
a6560dc0-d9b2-46e3-9e70-1e1d78051d7d,399,Organic
34218acd-06f4-4092-b813-963741642d58,399,Facebook
3226a5ba-31a7-4707-a881-68f1edd52a18,399,Facebook
e8adc663-734a-419d-b729-f34c7f16af93,399,Naver
32034d62-1d09-413e-8e1b-b26fcaf739ad,399,Facebook
d05faab5-93b4-4267-887f-66216b4bf43b,399,Organic
71fb2f91-761d-4fcf-b36d-e62e43fe8ee6,399,Organic
dcadeb15-d7c6-404e-8f19-4c1a80ba714f,399,Instagram
1b03585e-f9f2-43e1-86b7-162f6237f5e0,399,Instagram
d2e90dbd-0b9e-4d36-bdd2-c0e2db4284ea,399,Google
22ba2c83-49fe-403d-92f3-32c2c42fa3e2,399,Instagram
7328c0f0-5d14-41fe-bbc9-8a914293fb18,399,Naver
656b73c4-ef84-4532-87b2-f5168c64c7e4,399,Organic
0a3214dc-46e8-47a7-ab85-f0e54217ed49,399,Youtube
5b647238-a319-4596-8a3d-b4dfb91bfc64,727,Organic
3c87fc98-454d-45a9-a43d-d7b400d61384,727,Naver
3982fe93-a428-4f1d-b313-7fa2a559604a,727,Facebook
d7a45dc2-8bfd-4616-99ae-6897d285eeff,727,Naver
621ec3f2-91f7-48ac-947f-96abf0de8903,727,Organic
6e7f9647-c021-435f-9c1d-490c75e745c5,727,Google
7c012344-9681-49f4-ae20-45ff54d8bf16,727,Youtube
d3e8daa4-f881-4500-99bd-ac7e7c174293,727,Facebook
47495e7d-d470-47ec-855b-0ad9112f3e47,727,Google
b0720daa-79ae-45db-9ae6-f4ab3a906fd3,727,Facebook
bf59711f-ba5d-487d-bfa9-a08e62db7c5c,727,Naver
7c7fbb6a-06fb-4b9e-a387-776b8911e73e,727,Organic
03ef4ed0-a0ee-40e4-af78-fbd2575c2c61,727,Naver
3684637f-dfed-4308-b4eb-5d9848e4d723,727,Youtube
89b3ce23-d19b-4a5c-897a-2e4ff4960e24,727,Organic
db6dd65e-1d92-4485-aa6e-6055445c522c,727,Naver
24c27e83-d4fa-4219-afc6-d33ba364bffe,727,Naver
11c64bc8-ad41-41b5-ab98-8ff59ff24a76,427,Youtube
157ae228-58ce-413d-bc10-ca2eae9e0d3c,427,Youtube
529ecd1c-ab44-4e02-9a25-40a9d30924db,427,Organic
366eeda9-71f4-4997-b6bf-91e394bda337,427,Youtube
6449cede-b083-47e4-9a7a-1c13b1befdc9,720,Organic
e5293092-49a7-4765-a4c3-c33b8f742b1d,720,Organic
29646501-b34b-4546-9497-3d2e5ab0a93c,720,Organic
d1daf6d3-d45d-4717-bc4f-c8f9e2566392,720,Google
37633a2b-23ee-42dd-b1af-5a89b78b0a5c,720,Organic
4193fc38-564b-4505-a51d-dbed0ce00e8d,720,Organic
9e0f80ee-0d0d-4be3-b506-6ee16290b06b,720,Naver
793c2a45-48ec-4705-a08e-5feeedb5051e,720,Facebook
7b681fdd-1af2-462d-a5fd-f4b28faa58ce,720,Youtube
1d7b1253-63cf-4cbb-aebb-61ef601b550b,720,Google
573596d3-7050-4aa5-81bc-13d5fa3a03b8,720,Organic
b21b1b21-5362-40ae-9126-1f8961175be3,720,Google
860302c7-5eb7-457a-88ab-c2f2b35b24d2,702,Organic
e87d462d-0031-4e5b-a80b-41500e1ec3ee,702,Facebook
fe32bad8-9c74-4246-aa07-61878645e5a3,702,Instagram
c0d8037d-c4e5-4363-9c03-f5b25ece5dc8,702,Google
d07b71bf-3727-4ec6-b580-595c785d0878,702,Instagram
430b6f6c-953d-4afa-817d-dd4e1577ddcd,702,Instagram
c404fca7-c5fe-49b0-9b4a-0cee2e35a80a,702,Naver
aee4fa4c-a867-4ba9-bbbf-d8535656cd5a,702,Organic
78d76bc4-a06b-40a8-9916-862bca304161,702,Google
ec0c713a-d391-42eb-81db-df10321ca1fb,702,Youtube
91d5dce5-8dbd-462f-ba53-252f792360aa,702,Google
a5b621cd-20a9-4f4a-9c80-d00570bfb64b,702,Youtube
3ea39663-6cda-46eb-8035-38cacad029df,702,Organic
a5aa9f91-ecd2-4b91-a115-22c43fe42f23,702,Facebook
e1fe55c3-ae60-4d4f-8282-b4cae20c8053,702,Instagram
0242b883-d9d0-4f31-8dfc-c593ac1f95fb,196,Google
6dc1c070-5a9e-4205-8d53-84ef2022f57d,196,Organic
ddf43304-69bc-4795-9af9-125bda9aabce,196,Organic
376dd552-23fd-4354-be1a-419034db0d68,196,Google
d9803787-b822-43f6-822c-e377db4810d9,196,Youtube
925eefd2-3825-4a2a-837d-8a01278c3f12,196,Google
b956dfee-a0e5-4aa6-8c1f-1d5164abb8a7,196,Naver
6a70c529-8b33-47c3-be16-4bcfb34342d6,196,Google
1d71d803-1bb0-4f51-8503-c1178bb1ca46,196,Naver
a0f36a2e-305e-46dc-a696-3217ac5f05fc,196,Organic
8cfc93af-37a9-428e-90e5-2f32b7671a81,196,Google
b9a7b16d-b3ef-4fff-968c-475d4d226091,196,Youtube
94c93829-4b00-4116-945a-d1021e6c3975,196,Youtube
4ee266e4-d2de-4f9d-b8cb-11c27fda15ef,196,Google
cfaeedaf-99e6-4225-971c-88bc120d9064,196,Google
30e3e055-12c7-4a34-b4ea-a6e09f6f3d75,541,Naver
31d4d514-ac4a-49da-89a7-e3f2b2e2292c,541,Google
d3980b90-fb5d-41ee-9272-e72656b28da7,541,Youtube
5adfa7c6-510c-4662-abad-efc7de2682b4,541,Google
d1170944-8411-45c8-9cc3-f9df153237bf75d32-f84d-44df4a4973-b3e1-42b8-82db-e74d95637a11,541,Facebook
7937f58e-21ec-4ceb-925c-b7b8236cfb3f,541,Naver
600851a8-df44-43bb-92bf-3928678ed6dc,541,Google
083f1c9b-0a35-43c1-bf71-bf703cea27c4,541,Youtube
2f60baba-16c5-44da-b7e1-1f8bbba7c57c,541,Instagram
dfade46f-809b-4a54-97c2-af30dbba6ee4,541,Organic
46640364-5dc5-468a-9d2f-fd90520cc6a2,541,Google
f819a497-5fdc-46cc-b5be-679913abdca8,541,Google
0088d200-4d2d-4055-af20-f838a2cdb0d4,541,Google
0d106df4-a52c-4d47-af1d-e4863619573b,798,Organic
eebb9e90-3472-43d5-833e-22580d7d4abb,798,Naver
88894bdd-6a67-4b72-962a-34a0a6baabe1,798,Organic
5b3b80e9-13cc-41a0-9355-d929f714dbd7,798,Youtube
853882f4-ea62-4561-9e9c-71e05fd6db35,798,Instagram
68a78e0a-b3a7-4b99-aa16-86c569300f5e,798,Instagram
a5b9084e-c716-4092-a7da-8bfc8627394f,798,Organic
37419a80-1210-48e9-9cf4-7cd3b869cbb1,798,Facebook
dc1f2226-455a-4662-bd33-eb55a47fb57e,798,Facebook
747b2704-c77c-48cd-acf9-628fcdd40c16,798,Facebook
175ae125-08f5-4c61-8356-1b7696c7d073,798,Naver
0d01a9c9-34f1-450f-9f80-41a9b03b5a0c,798,Google
37de801d-15b6-4833-a606-f26d7626aed4,798,Youtube
3a162c17-781d-44d3-9c95-723970df63f3,829,Youtube
b1adcc9d-2eb0-4c36-b7d6-ed846b885b66,829,Organic
20046131-37ee-408f-9703-d1d4e7c7584e,829,Organic
65014a7c-ef5f-42fa-93d5-cdd55eb55b35,393,Youtube
b63e49ba-bc47-4486-81f2-5507d84764cd,393,Facebook
f3488f3c-00fb-45cc-a305-bca77f9b0f46,393,Facebook
aee25c2b-1a2e-40e6-84cb-40e670c2c747,393,Organic
1c12354c-3478-464e-a78e-26274d1d92fe,393,Organic
113eff44-9317-43a0-a21f-0758f2c6505b,649,Facebook
327d58d1-4b0a-4fe7-a8cc-1854fc525546,649,Facebook
9fdc5acf-7691-4121-ab28-6e8b78efd7c8,649,Naver
68fd28d6-d693-459d-a127-dacc0819b213,649,Google
57786792-eb56-4e91-ad2a-d16f5211f258,649,Facebook
ed7d7e7b-b60f-4fb0-9de4-451b761c0489,649,Facebook
bd386005-4c5f-42f5-a84b-c790b0d8b845,649,Naver
4248d214-aa3b-421c-94c5-4bc83835d98d,649,Naver
1d85a6af-94fa-45b2-af19-79f1052e8203,649,Organic
415426f3-faba-4bfc-a0fb-794a8119412c,649,Google
e0da13e3-f29f-4cfd-8d89-5a70f675363c,921,Youtube
1ea6c546-d09a-4dd1-b7a5-8dd7e83a170e,921,Youtube
ab0ee16b-cfa6-4792-a8ad-b4f68123bed1,921,Google
97ee438c-c5df-4086-90ec-622aa8fe2925,921,Organic
309553b7-61bd-41ae-a64f-47ad50b4025a,921,Facebook
665128e2-ba66-4441-bf92-67867b3917ac,921,Naver
1e6a4137-20a2-41f8-841d-b9a1a168488b,921,Youtube
b9cbae71-b87b-4afd-8279-007eb76ad01d,921,Youtube
8b0b0adf-3829-4676-8319-b59d48437f1d,921,Instagram
69576ba3-570d-4609-b23e-62aa4c86c7c4,921,Facebook
f6af870b-edb3-48f4-86b0-672ece9f9c6f,921,Youtube
de21a9af-c5a5-4b56-a7ae-ecc1725a89c2,921,Facebook
5cad3469-f751-4b3f-a390-9a598fce3072,921,Google
41c6b06d-da25-4386-8426-94bf5cdf01f1,921,Organic
30075874-d6b2-4f48-bae2-bf0d7d728703,703,Google
a13389ed-9574-4ef8-9a4f-b8dd0345e04d,703,Google
ac9babdc-19be-47d2-b013-0e16e98281b2,703,Naver
8b8652ea-c2a6-4acf-a13c-291e39a19356,703,Naver
c8cc0a96-caf0-472d-8b8c-5f07b1eb0763,703,Youtube
e9357ba5-7a0b-4924-8f3a-b4b73ba03f6f,290,Google
de4a105e-351f-4913-8188-d1fa796ae168,290,Google
d5c643a8-6083-433d-8f45-a991aae1646a,290,Facebook
4995942c-795e-4d90-ad1e-f35b4c42a3d3,290,Facebook
94793671-8a37-4701-a576-ad062dc3d4d0,290,Naver
7b444345-baca-4086-932b-6dd1fd86c35a,290,Naver
470f1c38-7f67-4808-8beb-ec3d1f3783a3,290,Instagram
c9060a55-bf25-4fff-a9e1-efdcbde820db,290,Naver
89f45955-d836-4ba1-8726-ffb8e80b9415,290,Instagram
1386d6f6-4cf7-449d-b8fb-baaac302a565,290,Google
aa35c4fc-b617-4b97-a4a3-7d3fd55eba30,290,Naver
66c8b8f5-77b7-4b55-a653-1b2b8062e04a,290,Facebook
f2fccd05-3348-4d66-9d16-3e2c5f7c4c1e,290,Naver
a91fb2cb-c930-49c9-9452-e5cbc9d03936,290,Facebook
bce7a559-dd57-4d45-81e0-3486640bc546,290,Instagram
f2484b94-db6a-40fa-aa13-29fe970ec68b,290,Organic
96817162-266f-4241-90c3-c1234b7fcc2e,290,Youtube
50f2c1af-3fcb-4ff4-8be6-16102d938f27,751,Facebook
4632fe6a-8cf5-4587-bde5-9be37bc141fb,751,Google
1671fc15-56f6-454e-8a92-8898a5e38172,751,Youtube
b9dccbe6-0c4a-4090-b936-d9ca55310e04,751,Instagram
90a30538-ed27-481e-bc9c-fb222d26f870,751,Organic
a20db970-e5e6-485f-8dac-76d56c9fb1cb,751,Instagram
d62a37a6-0f49-4c8f-a1d0-ab1f5c9da70e,751,Organic
78223eb0-0eb9-4e5b-91c7-ba378634fdbc,751,Organic
0df4abfe-fedb-4894-a387-0ff4245a9e3f,751,Google
5fac96be-c6c9-48f7-94fd-25e741c95beb,751,Youtube
43b17597-f001-40a7-ad89-52b1f21b327b,751,Youtube
0692aad9-25a2-4c6b-94af-622fae3d0c0e,751,Youtube
c06886e5-7732-4fd1-b685-4774dd8a278d,751,Organic
157e2731-353e-4977-9716-5a6ec84ef1f5,751,Instagram
94961578-0a1a-4b7b-8f62-02b499ce0249,751,Organic
bf203785-c716-4cd4-bfc3-3028bb95047e,751,Facebook
28ff3790-e7e9-4af9-8c7f-eeab955bae2f,751,Youtube
5901aea7-45cd-410a-83fa-67b870f73fea,751,Facebook
4b3c16cb-97e7-4768-9ead-b7428987ff57,751,Youtube
5fcf84cc-7112-4240-a50d-dc4088185378,6,Organic
b9e4d0e9-f243-4e69-ba9d-f671c920d480,6,Organic
a7bfe58d-99c0-4878-a1bd-8bd105b74f85,6,Facebook
afe230c3-e737-49e4-a7d6-2ae9a7197042,6,Google
2da4cbda-e7ff-4823-86aa-fec75d991665,6,Instagram
6ba97332-d7a1-449f-a29d-7295b73dafe8,6,Facebook
fc1f5879-4eb9-4f77-b199-5e4a10b496ed,6,Organic
c93f7d59-dad2-4674-a542-7b9fb27b833d,297,Organic
3528328d-9a78-4b17-845f-47fb02ea74ca,297,Google
c8502b27-6851-4e86-9739-c8aa4116dc25,297,Facebook
34b84d92-cf07-4d4c-8902-7242a4c15bf1,297,Instagram
e2e63c72-3bb8-4871-ad7e-10a2dc382651,297,Naver
bcabd7b0-bc20-44e9-9c8c-fb406b7ce742,297,Facebook
a1b52d1b-8ca8-473a-bc1a-105ffb314cff,297,Instagram
bcbc12cd-c3f9-4229-b834-95d223e2ccf9,297,Instagram
8105df50-3c0f-4dfb-9b91-0fa740025d98,297,Youtube
24d20cc4-c526-4997-b960-8cb4ccefd88e,297,Naver
1d82ad64-2274-4349-8c39-febb2465fe57,297,Instagram
aa6325e9-fc17-4aa0-adb1-c9d083f56a40,297,Naver
9b3ac3d8-c789-45af-ac23-fed83eccbb5c,297,Youtube
0bb7dd22-1aa3-45ac-b07b-e68e38457bdf,297,Organic
d2efa4eb-a72b-4539-8864-e772639bcd60,297,Naver
a66f3c70-6401-4024-953d-86d27827f307,297,Naver
1636062c-8770-40c2-9521-032c0e0a449d,297,Instagram
d777a600-8f2c-4715-81f9-6264f326e045,488,Youtube
3753af78-cd7d-4b80-9bfb-641516dbbbf5,488,Facebook
d907d783-0760-431e-a536-4fd2fb1579c5,488,Naver
50594133-2797-45e3-82e0-e86d06e22bac,488,Instagram
01d1609e-9d65-44af-b24b-5beb0ecae825,488,Google
3dc0048e-9d15-4003-afa2-cd47f4e1fc9c,488,Google
1faba678-b22b-4413-98cd-daa301ceebd3,488,Youtube
fc157236-f0d0-42b5-b73c-81dec92a72b6,488,Youtube
5523a296-bb97-40a9-a067-025f52398bdb,488,Instagram
32e42c2a-503b-4a54-82f1-94e233299e74,488,Organic
b766b073-644d-4a36-80f8-c86113635af3,334,Organic
1a022035-e9b7-4c20-baf1-d9441f2b1654,334,Facebook
b747d7ce-91a6-40f3-b522-48962d747a20,334,Naver
0023213c-830e-4964-a27b-0536c4872120,334,Youtube
edb2f32a-aa7b-4c40-894d-bcd34a3b2488,595,Naver
00f76828-13d2-49ad-9eee-c0a1881f424f,595,Instagram
eaa29144-b669-4db5-af58-f2a9dcdd556b,595,Facebook
29f47f09-8d05-4995-b57c-1bcf2c602dc8,595,Facebook
28261e54-4035-43fb-9226-7202a2fc8d23,595,Facebook
4e94770f-30d3-4e13-b108-12ef00f6afd9,595,Google
9c3983fc-699e-475b-93d4-bdc2d3d9f40f,595,Naver
1ddce7f2-7e5f-4151-973c-04ab3b382bc4,595,Instagram
ba6953ed-d95d-4e60-943e-adf21593e083,595,Organic
735995ff-0d9c-4e23-a07a-9ab5a6d36c8c,595,Organic
9bf52554-e166-42e3-b603-7264a209e350,595,Organic
fab7fa8b-8ff1-4723-a83d-9e392a129d8e,595,Naver
c61e7cfa-e050-440d-9254-8636bd8e19cc,595,Organic
f2ba53b0-7ea4-42bb-a47e-80c808ec2603,595,Organic
9212a2cd-313f-48d3-8b92-d24be472f729,595,Youtube
3a066338-efb6-4730-a8f8-bdb206ccd983,595,Organic
a74d7bbd-89c1-409a-9a74-333ce3c235c3,332,Naver
4bc2b17f-16d7-45e3-b211-9e2d4679dd60,332,Instagram
96ffa542-02fa-40d8-ade1-47b1c79742da,332,Instagram
bc29a968-ea83-499d-8d6e-5cb0b4b7a256,332,Youtube
a36e0424-7876-4c2b-be56-b7af5ea1fdd3,332,Organic
bc16da1f-e11c-42b5-a954-d01a0ac9894e,188,Naver
edb8dfe8-6c2f-436c-b238-99d7db539a46,188,Naver
7eb3f2b9-bde8-41aa-a8c4-e3a444b4a2fe,188,Google
1833edb2-4229-4dab-92ec-10ab3e1429f6,188,Organic
158591e2-3db7-4b7a-8d20-37ded639371c,188,Youtube
f92b50ca-35da-4008-be76-757c1e1612e7,188,Youtube
d3821483-5ab3-458e-b852-732a28c9356b,188,Facebook
999ca61f-55ec-4b7f-99da-18e5128b099f,188,Youtube
be5fb526-dd19-419b-9948-a1ae5aa018ec,188,Youtube
5c8e3bb9-74ad-4aa1-9333-5d23072c764a,188,Facebook
df159f32-e098-45ef-ad52-0af5fda99be1,188,Youtube
36e2f62f-458c-4450-9654-9bcbf840cf19,73,Organic
825b9dd5-acf4-46bc-9b19-9f32c6d08864,73,Instagram
5261722e-923b-470e-9fce-2e41266f2b3e,73,Youtube
b944fe25-b989-4161-99de-471131eeae36,73,Instagram
4af6a358-eaa9-4d7c-b287-bc2d32af39d9,73,Naver
0a321f20-80b8-4958-9854-7d3e21299dcc,73,Instagram
26ac8490-820b-472e-b872-41886a82126c,73,Youtube
3f02328e-d4f3-40c5-9f0f-1adbeb85d5c8,73,Google
53bf9cde-050b-4dad-ab12-9262edbbafe9,73,Google
266c0d9d-98dc-4c93-8c4e-36f8ce7c1608,266,Naver
2d4cb774-6abc-4951-82af-457fa4e79a3e,266,Google
ea38a52a-9bbc-4326-81c9-f78e7fe94dea,266,Naver
91053639-1b4b-4727-a981-4d5890cabd4c,266,Google
fb6d4674-b1e3-401e-99ac-cb8f4fb5078c,266,Google
12a9165b-e7c7-416e-bc26-4787c84c4f0a,266,Organic
954e70b6-c9eb-4307-aad4-2afb1441f292,812,Instagram
99d1d5dd-7041-4599-a732-177207d95c5a,812,Google
6d293c70-52b0-4423-9a24-70d021014f92,812,Naver
127ff2c4-8f96-495e-841b-9ecb18b5d953,812,Facebook
52c67f1d-eca8-492d-8f5e-92c1ceb9a471,812,Instagram
8a0eebf9-f35b-457d-90b3-d28113bc04ce,812,Google
43f66cdf-22e5-454d-a755-7e189d412857,812,Facebook
16be030e-7ea7-4089-bde8-ecdfee3a99d8,812,Instagram
fadc91ca-edaa-4525-b831-04af03c3276d,812,Youtube
a95b1f84-2122-40bb-a3ad-c4be41261077,812,Organic
e731a784-195b-41e8-8f9a-f428030a369c,812,Facebook
c64c9dc7-5a2b-4ee6-8989-cc2b4c6d19a3,812,Facebook
41967952-a4a6-4494-93af-cd62ebbc5dbf,812,Naver
1248609e-c291-4cdc-868d-d33df4caf6d8,812,Google
61a55f63-0f73-4b13-937b-7883631fa724,812,Organic
04c176cc-4ca2-4e0c-828f-52fe0b05a259,812,Naver
4bbf59dc-057d-4c41-9221-c6d71355a908,812,Instagram
d5bc69b2-36b8-416c-945a-f5711ad9aac5,812,Google
52cd57b6-68be-4ba7-b8ef-8c048820b916,812,Instagram
aa2f9444-2fd1-4149-9db8-42d53f8bb17e,812,Naver
d0c5988a-98b8-4586-868c-e65e69d75d5c,366,Organic
bbe31808-fe3b-4ed7-b210-5ea09d101972,366,Organic
5e203d87-795c-4b5a-8bf1-57641c591f98,366,Naver
b70933e8-48aa-445f-96e6-2691523949ae,604,Facebook
f6514086-09be-4ac8-911b-30cfc535dafc,604,Organic
f4a027ff-a5dd-4113-92a5-34599199b866,604,Youtube
e3cab882-a43f-4b14-9410-3fc32aac7a9e,604,Naver
11c55509-10dc-4f99-8a80-78505125cca2,604,Instagram
1630cf66-b81c-4cad-88c0-197a07ffe375,604,Instagram
0fc83a99-b331-4a47-a45b-337171a55275,604,Instagram
bd32fca3-4e35-4501-8fa3-6f9539f38316,604,Organic
10f0f696-c057-4960-89cb-8cdbe2ba1b63,604,Naver
5da332a0-8153-453d-8bc5-14a790aeb0c5,706,Facebook
73c301d2-8eec-40ae-8383-b40717299cd3,706,Youtube
bdd85749-e97d-45d5-91b4-bb43ff84669c,706,Facebook
eb7c502b-839f-4b83-ab3a-c3286be721e3,706,Instagram
b4d262a9-46f9-41e0-8c03-6ce0b002b411,706,Organic
bcd5e3a8-8139-4373-b1df-993d446759cd,738,Google
0e407dfa-4f38-4903-bfd7-9215b9ae5a55,738,Organic
b319c19f-f947-49eb-af9b-e4804f5192c9,738,Google
63d4c453-2fd4-4db2-a6d4-08c24430d77a,738,Naver
f3008ddf-05f8-442d-a624-278a13a5f37f,981,Instagram
6810c480-207c-468f-80d5-09534c34718a,981,Youtube
47be449d-dbdd-4a53-973d-53e01f2b4728,981,Youtube
557ebc25-1c84-4892-b2e1-3c251a5484e3,981,Naver
bbfe1be2-1799-422a-9db0-3f8622032c9b,981,Organic
0dbb5a1b-3152-4312-a61a-edb1166dc052,981,Facebook
bdb660ae-54b0-4f0f-b8d2-0eb8c80d3f1e,981,Instagram
3f34d76a-8380-4a5a-b059-cbf20721c2ea,981,Google
dd3c8349-f1dc-4477-835b-83d4ea6b3976,981,Instagram
